Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
25186,0.53,Ideal,F,VS1,61.7,56.0,5.2,5.22,3.21,1630
23330,0.31,Ideal,E,VS2,61.6,57.0,4.38,4.35,2.69,872
8001,2.32,Good,J,SI1,60.3,61.0,8.56,8.52,5.15,13654
8035,2.01,Premium,I,SI1,61.3,60.0,8.09,8.05,4.95,11646
14241,0.71,Ideal,E,VS1,62.3,56.0,5.66,5.7,3.54,3198
2792,0.32,Ideal,E,VVS1,61.9,55.0,4.38,4.41,2.72,954
17207,0.41,Very Good,H,SI2,61.5,59.0,4.8,4.82,2.96,593
6364,1.66,Premium,D,SI1,62.0,59.0,7.55,7.6,4.7,14224
10946,0.34,Good,F,SI2,63.9,56.0,4.43,4.4,2.82,536
12914,1.38,Ideal,G,VVS1,61.8,56.0,7.15,7.12,4.41,13250
21097,1.0,Premium,E,SI2,62.9,61.0,6.3,6.23,3.94,3450
14843,0.7,Very Good,E,SI1,62.7,59.0,5.63,5.67,3.54,2753
12025,0.71,Premium,F,SI2,59.6,59.0,5.79,5.75,3.44,2409
7996,1.53,Very Good,E,SI2,63.1,59.0,7.38,7.21,4.61,8654
3358,0.54,Ideal,D,SI1,60.7,56.0,5.27,5.3,3.21,1662
14288,1.47,Premium,G,VS2,62.8,57.0,7.27,7.22,4.55,11113
15503,2.28,Ideal,J,VS1,62.6,54.2,8.37,8.41,5.25,16592
1336,0.27,Ideal,G,VS2,61.5,56.0,4.16,4.18,2.56,490
3493,2.02,Premium,J,SI2,62.1,60.0,7.98,8.09,4.99,11165
19549,0.53,Ideal,D,VS2,61.4,56.0,5.23,5.2,3.2,1956
23047,1.03,Ideal,G,SI1,62.4,57.0,6.52,6.47,4.05,4764
14371,0.31,Ideal,D,SI1,61.8,56.0,4.34,4.37,2.69,571
13223,0.32,Ideal,G,VS1,61.8,55.0,4.42,4.45,2.74,559
24590,0.71,Ideal,F,SI1,62.7,55.0,5.65,5.74,3.57,2346
12909,0.31,Very Good,H,VS2,58.9,61.0,4.43,4.46,2.62,457
2065,0.7,Ideal,F,VS2,62.3,53.0,5.69,5.73,3.56,2907
14180,0.31,Ideal,J,VS1,61.2,55.0,4.37,4.39,2.68,424
20161,1.13,Ideal,G,VS2,62.7,56.0,6.61,6.65,4.16,6891
7878,1.08,Premium,G,VS2,,59.0,6.7,6.64,4.01,6532
15833,1.01,Premium,G,VS2,61.6,60.0,6.51,6.42,3.98,6108
4226,0.3,Very Good,H,SI2,63.2,55.0,4.29,4.26,2.7,485
20814,0.42,Very Good,D,SI1,62.8,58.0,4.76,4.79,3.0,810
19764,0.7,Ideal,F,VS1,61.5,55.0,5.73,5.75,3.53,3261
4233,1.2,Good,H,SI1,64.2,60.0,6.68,6.62,4.27,6182
20612,1.7,Ideal,H,VS2,62.8,55.0,7.61,7.54,4.76,10333
26527,0.34,Premium,G,VVS2,61.6,58.0,4.49,4.44,2.75,995
23827,1.51,Ideal,H,VS2,60.6,57.0,7.46,7.45,4.52,11540
17239,0.3,Good,D,SI1,63.2,56.0,4.24,4.27,2.69,552
14161,1.09,Ideal,G,SI2,61.2,57.0,6.63,6.68,4.07,4586
18632,1.0,Premium,J,VVS2,59.6,61.0,6.4,6.36,3.8,3864
17730,1.26,Ideal,H,VS1,,57.0,6.97,7.03,4.27,8959
20156,0.7,Ideal,I,SI1,62.8,56.0,5.64,5.67,3.55,2287
2368,0.3,Very Good,G,VVS1,60.7,56.0,4.32,4.35,2.63,725
18147,0.32,Premium,G,VS2,62.5,58.0,4.36,4.38,2.73,561
4710,0.41,Ideal,E,SI2,60.7,57.0,4.85,4.81,2.93,876
9303,1.6,Ideal,J,VS1,62.0,53.0,7.57,7.56,4.69,10011
18195,1.01,Premium,H,I1,58.1,59.0,6.66,6.6,0.0,3167
2073,0.3,Premium,E,VS2,59.9,59.0,4.38,4.33,2.61,844
12789,0.34,Ideal,I,IF,61.6,54.0,4.5,4.53,2.78,695
24001,0.71,Ideal,F,VS2,61.2,56.0,5.73,5.77,3.52,2891
484,1.27,Premium,I,SI1,62.3,56.0,6.93,6.85,4.29,5547
13802,0.31,Ideal,F,IF,60.7,56.0,4.42,4.45,2.69,901
2190,0.3,Ideal,H,VS1,61.9,58.0,4.3,4.32,2.67,545
22111,1.02,Very Good,G,SI2,61.6,61.0,6.46,6.47,3.98,4291
23348,1.04,Ideal,G,SI2,62.0,56.0,6.52,6.49,4.03,4752
13546,1.33,Very Good,J,SI1,64.0,53.0,6.93,7.01,4.46,5327
21579,0.55,Ideal,E,SI1,62.1,55.0,5.26,5.21,3.25,1668
26657,0.4,Very Good,D,VS1,64.0,57.0,4.66,4.69,2.99,995
1586,1.57,Ideal,G,VVS2,,56.0,7.48,7.41,4.64,15144
23415,1.13,Ideal,G,VS2,61.6,57.0,6.68,6.7,4.12,7159
26186,2.01,Premium,H,VS2,60.1,61.0,8.14,8.06,4.87,17068
3443,0.52,Ideal,F,VVS2,61.5,55.0,5.17,5.21,3.19,2092
10613,1.72,Premium,F,I1,60.5,59.0,7.8,7.71,4.69,7089
1072,1.23,Ideal,I,SI2,62.1,56.0,6.84,6.88,4.26,5175
15716,2.04,Premium,E,SI2,58.3,58.0,8.35,8.31,4.86,17379
23629,0.8,Premium,F,VS2,61.6,58.0,5.98,6.03,3.7,3429
9445,0.83,Ideal,F,SI1,62.1,55.0,6.05,6.0,3.74,3198
8697,2.17,Very Good,I,SI1,62.1,61.0,8.24,8.27,5.13,15760
9237,0.41,Premium,E,VS1,60.8,59.0,4.76,4.82,2.91,1079
18059,0.31,Ideal,F,SI1,60.5,57.0,4.4,4.43,2.67,516
4084,0.41,Premium,D,VS1,60.6,59.0,4.84,4.8,2.92,1082
1684,1.08,Ideal,E,SI2,61.7,57.0,6.55,6.6,4.06,4989
13883,1.1,Ideal,J,SI2,62.0,59.0,6.58,6.61,4.09,4226
711,1.49,Fair,H,I1,66.9,61.0,6.93,6.89,4.62,6425
11883,0.73,Ideal,G,VVS2,61.0,56.0,5.82,5.86,3.56,3783
3376,1.12,Ideal,F,VS2,62.6,56.0,6.59,6.63,4.14,8074
20928,1.08,Ideal,E,VVS2,61.8,56.0,6.55,6.59,4.06,10313
25136,0.35,Premium,I,VS1,61.8,58.0,4.5,4.53,2.79,552
10095,0.74,Good,H,VS2,57.5,57.0,5.94,6.01,3.44,2369
17804,0.3,Ideal,E,VS2,61.2,55.0,4.31,4.35,2.65,658
26052,1.51,Premium,F,SI1,62.2,59.0,7.34,7.3,4.55,11607
15047,0.32,Premium,F,SI1,62.3,55.0,4.44,4.39,2.75,684
11557,1.22,Very Good,E,SI2,63.3,56.0,6.78,6.75,4.28,5739
7756,0.3,Very Good,F,VVS1,61.1,57.0,4.31,4.33,2.64,814
21039,0.77,Very Good,I,VS2,63.4,58.0,5.81,5.74,3.66,2262
24279,1.02,Very Good,D,SI1,62.7,57.0,6.42,6.5,4.05,5839
14804,1.01,Ideal,I,SI2,62.4,57.0,6.37,6.41,3.99,4336
25648,0.41,Ideal,F,VS1,61.9,55.0,4.8,4.76,2.96,1076
7473,1.01,Premium,E,VS2,62.1,58.0,6.42,6.34,3.96,6425
3771,1.53,Premium,I,SI2,62.1,59.0,7.35,7.37,4.57,7539
4637,0.35,Premium,H,VVS2,62.7,58.0,4.5,4.46,2.81,906
22014,0.87,Very Good,G,SI2,59.9,58.0,6.19,6.23,3.72,2802
13006,0.39,Ideal,G,SI2,61.2,56.0,4.71,4.73,2.89,603
7031,1.87,Premium,E,SI1,61.9,58.0,7.94,7.88,4.9,16232
25964,1.01,Premium,I,SI1,62.3,58.0,6.44,6.4,4.0,4355
8744,1.13,Good,F,SI2,64.0,58.0,6.52,6.58,4.19,3952
11006,0.7,Ideal,I,SI1,62.6,56.0,5.66,5.69,3.55,2187
5039,0.5,Ideal,F,VS1,62.1,55.0,5.08,5.12,3.17,1731
23496,1.1,Ideal,H,VS1,61.7,56.0,6.61,6.65,4.09,6630
17775,0.82,Ideal,G,VVS2,62.1,56.0,5.97,6.01,3.72,4130
1662,0.51,Good,F,SI1,64.0,57.0,5.01,5.06,3.22,1186
17029,0.91,Ideal,G,SI1,62.6,56.0,6.27,6.3,3.81,3991
9865,0.23,Premium,E,VVS1,60.8,56.0,3.99,3.94,2.41,640
24624,0.35,Fair,G,VS2,65.9,54.0,5.57,5.53,3.66,1415
6428,0.33,Ideal,F,VVS2,61.4,56.0,4.49,4.44,2.74,1040
10051,0.3,Very Good,G,VS2,60.6,61.0,4.29,4.32,2.61,526
17660,0.72,Very Good,F,SI2,60.4,59.0,5.8,5.83,3.51,2158
13975,0.3,Premium,H,VS2,62.7,59.0,4.27,4.22,2.66,608
981,0.43,Very Good,E,SI1,,56.0,4.82,4.8,3.05,894
25501,0.71,Ideal,D,VS2,61.2,55.0,5.74,5.78,3.53,4029
26544,1.5,Good,G,SI1,62.9,58.0,7.17,7.3,4.55,10271
16717,0.51,Good,E,SI1,63.6,59.0,5.13,5.06,3.24,1241
7885,0.41,Ideal,D,VS1,61.0,57.0,4.82,4.78,2.93,1230
8914,1.59,Premium,E,SI1,58.8,59.0,7.69,7.61,4.5,9705
10520,2.66,Good,H,SI2,63.8,57.0,8.71,8.65,5.54,16239
1240,1.02,Very Good,F,SI1,61.9,58.0,6.43,6.49,4.0,5019
1489,0.54,Ideal,G,VS1,,56.0,5.23,5.19,3.24,1760
16667,1.5,Ideal,F,VS2,60.2,55.0,7.45,7.51,4.5,14281
2579,0.33,Ideal,H,IF,61.6,55.0,4.48,4.51,2.77,838
5867,0.58,Ideal,D,VS2,61.2,54.0,5.4,5.42,3.31,1889
11432,0.5,Very Good,J,VS2,63.4,58.0,5.07,5.02,3.2,1023
13893,0.46,Ideal,I,VS2,62.2,54.7,4.95,4.97,3.09,893
8399,1.08,Very Good,H,SI2,63.0,59.0,6.51,6.54,4.11,4481
16642,0.56,Very Good,E,VS2,61.9,55.0,5.25,5.31,3.27,1819
6467,1.52,Very Good,D,SI2,60.9,59.0,7.35,7.4,4.49,9343
23543,0.42,Ideal,D,VVS1,62.8,56.0,4.8,4.76,3.0,1621
819,0.3,Premium,H,SI1,59.3,59.0,4.36,4.38,2.59,421
14683,1.21,Ideal,F,VS2,61.2,57.0,6.87,6.82,4.19,8452
21144,1.5,Very Good,J,VS1,,57.0,7.24,7.2,4.57,8896
1392,0.51,Very Good,H,VS2,,57.0,5.22,5.25,3.13,1251
3371,0.3,Premium,E,SI1,60.0,60.0,4.36,4.38,2.62,526
10890,0.57,Ideal,F,SI2,61.9,58.0,5.34,5.32,3.3,1376
10480,1.13,Premium,H,VS1,58.9,58.0,6.81,6.78,4.0,6005
9637,0.28,Very Good,H,VVS2,62.0,55.0,4.21,4.23,2.62,522
16404,0.97,Ideal,H,SI2,61.6,56.0,6.39,6.36,3.93,3802
3184,0.52,Premium,D,VS2,62.8,58.0,5.14,5.11,3.22,1842
963,0.9,Fair,J,VS2,65.0,56.0,6.08,6.04,3.94,2815
16287,0.71,Premium,G,SI2,60.8,60.0,5.74,5.78,3.5,2039
15815,1.06,Ideal,H,SI1,61.7,56.0,6.58,6.55,4.05,5188
13907,0.4,Very Good,F,VVS2,60.5,57.0,4.76,4.79,2.89,982
3072,0.3,Ideal,E,VS2,61.5,56.0,4.33,4.29,2.65,844
9629,1.26,Very Good,G,SI1,63.3,58.0,6.88,6.84,4.34,7910
3273,0.34,Ideal,E,VS1,60.8,57.0,4.53,4.49,2.74,1033
22363,0.8,Very Good,H,VVS2,62.9,56.0,5.9,5.96,3.73,3036
25095,1.0,Very Good,E,SI1,59.6,60.0,6.43,6.48,3.85,5351
5826,0.3,Premium,G,VS1,62.9,58.0,4.32,4.27,2.7,776
21667,0.57,Very Good,G,SI1,60.4,58.0,5.37,5.42,3.26,1273
4583,0.34,Premium,G,VS2,,58.0,4.46,4.5,2.74,596
639,0.59,Ideal,H,SI2,61.9,55.0,5.37,5.39,3.33,1292
25820,0.3,Ideal,E,VVS1,60.1,57.0,4.38,4.41,2.64,895
23021,0.56,Ideal,D,SI1,62.3,57.0,5.24,5.26,3.27,1578
5299,0.91,Premium,H,VVS1,62.5,59.0,6.16,6.19,3.86,5032
8311,0.4,Very Good,G,SI1,63.3,58.0,4.69,4.66,2.96,840
22557,1.67,Premium,H,SI2,62.6,60.0,7.57,7.52,4.72,8118
2750,1.52,Ideal,H,SI1,60.1,60.0,7.5,7.42,4.48,9235
19275,1.1,Ideal,G,SI2,62.6,56.0,6.64,6.58,4.14,5535
15922,1.21,Premium,F,VS1,60.1,58.0,6.98,6.89,4.17,9448
22581,0.79,Very Good,G,SI2,62.4,56.0,5.87,5.92,3.68,2482
2181,1.04,Good,F,SI1,63.4,59.0,6.4,6.44,4.07,5045
16623,0.42,Ideal,E,VS2,61.7,56.0,4.82,4.8,2.97,1024
18451,0.3,Very Good,H,VVS1,63.0,54.0,4.27,4.3,2.7,684
4876,0.32,Ideal,G,VVS1,61.1,57.0,4.41,4.43,2.7,842
13153,0.54,Ideal,F,SI1,62.1,57.0,5.22,5.24,3.25,1385
21001,0.33,Very Good,D,SI2,60.7,56.0,4.43,4.46,2.7,492
21869,0.36,Ideal,E,VS1,62.0,56.0,4.57,4.59,2.84,852
10985,0.43,Ideal,F,VVS1,61.0,56.0,4.87,4.9,2.98,1358
12864,0.73,Very Good,G,VS1,60.7,57.0,5.76,5.83,3.52,2939
13817,0.31,Very Good,D,SI1,63.0,54.0,4.32,4.35,2.73,571
12250,1.21,Premium,J,VS1,,60.0,6.99,6.9,4.13,5556
2390,1.11,Ideal,G,VVS2,61.8,56.0,6.66,6.69,4.12,9734
11925,0.72,Ideal,H,VVS1,62.2,56.0,5.72,5.75,3.57,2946
20893,2.01,Good,H,SI2,63.7,59.0,7.89,7.84,5.01,12423
25593,0.87,Ideal,G,I1,61.5,57.0,6.09,6.04,3.73,1827
5786,1.74,Premium,H,SI2,62.1,59.0,7.78,7.65,4.79,10270
9720,0.92,Good,F,SI1,64.0,56.0,6.12,6.17,3.93,4326
7694,0.51,Ideal,G,VVS2,61.3,56.0,5.16,5.19,3.17,1902
8284,1.69,Ideal,D,SI1,60.8,57.0,7.69,7.71,4.68,15011
5900,0.9,Very Good,G,SI1,63.0,57.0,6.13,6.19,3.88,3681
18322,0.7,Very Good,I,SI2,62.5,58.0,5.64,5.72,3.55,1580
19630,1.2,Very Good,G,VS2,63.1,57.0,6.74,6.69,4.24,8032
8446,0.3,Ideal,F,VVS1,61.1,56.0,4.33,4.38,2.66,814
763,0.7,Premium,D,VS1,62.5,60.0,5.62,5.67,3.53,3471
14569,1.5,Good,I,I1,63.7,61.0,7.22,7.1,4.57,3696
14106,0.42,Ideal,D,VVS2,62.1,55.0,4.78,4.81,2.98,1326
2454,0.41,Good,J,VS1,63.2,59.0,4.67,4.7,2.96,621
15191,0.33,Ideal,F,VVS1,61.7,57.0,4.44,4.47,2.75,955
295,0.54,Ideal,G,VVS2,61.0,56.0,5.25,5.3,3.22,1985
2563,1.02,Very Good,F,VS2,62.8,57.0,6.36,6.41,4.01,6911
23440,0.51,Ideal,G,VVS1,60.5,59.0,5.16,5.19,3.13,1893
16119,1.52,Premium,G,VVS1,62.7,59.0,7.32,7.35,4.6,12498
16316,1.54,Premium,E,SI2,59.0,62.0,7.59,7.56,4.47,8020
19313,0.31,Ideal,E,VVS2,61.0,56.0,4.43,4.39,2.69,1046
17769,0.41,Good,F,I1,63.8,57.0,4.69,4.72,3.0,503
2700,1.09,Very Good,G,SI2,62.1,57.0,6.58,6.63,4.1,4591
3743,0.71,Ideal,D,VS1,61.5,58.0,5.75,5.77,3.54,3582
23876,0.3,Premium,D,VS2,61.1,59.0,4.26,4.31,2.62,710
9342,0.55,Ideal,F,VS2,61.4,57.0,5.29,5.25,3.24,1865
13154,0.91,Ideal,H,VS2,62.4,56.0,6.2,6.14,3.85,4678
5957,0.32,Premium,G,SI2,61.6,59.0,4.38,4.35,2.69,540
14091,1.04,Very Good,I,SI1,64.1,57.0,6.35,6.38,4.08,4190
13114,0.5,Good,G,SI2,62.3,64.0,5.1,5.02,3.15,1121
18012,0.38,Ideal,F,VS1,62.8,56.0,4.64,4.59,2.9,998
4278,0.31,Good,H,VVS2,63.6,56.0,4.33,4.28,2.74,802
11221,1.5,Premium,G,SI1,62.3,58.0,7.27,7.33,4.55,10428
12359,0.65,Ideal,E,SI1,62.7,54.0,5.58,5.56,3.49,1989
6124,1.5,Very Good,I,VVS2,59.7,60.0,7.46,7.62,4.5,10551
21862,0.66,Ideal,F,VS2,62.4,54.0,5.55,5.61,3.48,2648
25638,0.45,Ideal,F,SI2,62.5,57.0,4.9,4.86,3.05,996
26426,0.74,Ideal,G,SI1,60.6,55.0,5.87,5.93,3.57,3130
8147,0.35,Ideal,E,VS1,62.0,53.6,4.53,4.55,2.81,840
6611,1.09,Premium,E,VVS2,59.9,59.0,6.73,6.7,4.02,10111
13708,1.52,Premium,I,VS2,61.7,61.0,7.35,7.3,4.52,6793
5380,1.72,Ideal,H,SI1,62.2,57.0,7.65,7.55,4.72,7840
26395,0.26,Very Good,F,VS1,60.4,56.0,4.14,4.16,2.51,499
16488,1.5,Very Good,F,I1,63.2,57.0,7.29,7.24,4.59,6028
24659,1.01,Very Good,E,SI1,59.5,57.0,6.56,6.62,3.92,5534
7969,0.78,Premium,J,SI1,63.0,60.0,5.88,5.82,3.66,1954
16765,0.5,Ideal,E,VS2,62.1,55.0,5.11,5.13,3.18,1554
25767,0.7,Very Good,E,SI1,63.2,61.0,5.61,5.49,3.51,2164
15185,0.3,Ideal,E,VS2,62.1,53.6,4.3,4.35,2.69,652
6523,1.7,Very Good,I,VS1,59.8,59.0,7.7,7.79,4.63,12622
24475,0.3,Very Good,I,SI1,61.6,62.0,4.27,4.3,2.64,394
9223,1.28,Premium,H,SI1,62.0,62.0,6.93,6.87,4.28,6595
5230,0.3,Ideal,D,VS2,62.9,56.0,4.28,4.24,2.68,911
19828,0.7,Ideal,G,SI1,61.6,55.0,5.71,5.76,3.53,3145
5650,0.5,Very Good,G,SI1,60.8,63.0,5.08,5.11,3.1,1171
18645,0.73,Ideal,D,SI1,61.9,56.0,5.8,5.77,3.58,3189
22590,0.57,Premium,G,VS1,60.5,58.0,5.39,5.32,3.24,1746
9304,0.51,Ideal,F,VVS2,62.2,55.0,5.12,5.11,3.18,1998
20037,0.62,Very Good,H,IF,60.3,59.0,5.52,5.55,3.34,2367
19094,0.58,Premium,E,SI1,58.5,55.0,5.52,5.39,3.19,1407
3173,0.26,Ideal,F,VS1,60.9,57.0,4.13,4.11,2.51,580
15970,0.35,Premium,G,VVS1,59.3,61.0,4.62,4.58,2.73,984
22205,0.8,Ideal,E,SI2,60.9,57.0,6.0,6.03,3.66,3251
15050,0.53,Premium,G,VS1,60.1,58.0,5.32,5.27,3.18,1813
7483,0.29,Ideal,F,VVS1,60.9,57.0,4.29,4.32,2.62,669
13207,0.39,Premium,G,IF,59.0,60.0,4.75,4.78,2.81,1300
11171,0.58,Very Good,E,VS2,61.9,58.0,5.31,5.36,3.3,1656
26436,0.53,Ideal,F,VS2,61.6,56.0,5.26,5.23,3.23,2290
23445,1.23,Premium,D,VS2,59.3,59.0,7.03,6.96,4.15,9836
5750,0.4,Ideal,H,SI2,61.9,58.0,4.71,4.73,2.92,596
6775,1.53,Very Good,D,SI1,59.2,57.0,7.52,7.55,4.46,11873
19735,0.32,Premium,G,VVS2,,58.0,4.37,4.35,2.73,936
7015,0.42,Ideal,F,VS1,61.4,57.0,4.78,4.83,2.95,1031
21195,0.5,Premium,E,I1,,60.0,5.18,5.03,3.14,840
18390,1.01,Good,E,SI1,63.8,60.0,6.31,6.36,4.04,4179
24671,0.56,Ideal,G,VS2,61.2,56.0,5.29,5.33,3.25,1580
23252,1.93,Fair,F,VS1,58.9,62.0,8.17,7.97,4.75,17995
12034,0.3,Ideal,G,VS1,62.0,56.0,4.29,4.32,2.67,624
1427,0.32,Ideal,H,VS2,61.5,56.0,4.4,4.38,2.7,648
21685,0.35,Ideal,H,VVS2,62.5,57.0,4.48,4.54,2.82,706
5569,1.0,Very Good,E,SI1,63.3,57.0,6.28,6.32,3.99,5113
23696,1.0,Good,E,VS2,61.5,62.0,6.37,6.42,3.93,6073
19274,1.37,Very Good,H,VS1,62.0,59.0,7.08,7.12,4.4,9046
19914,0.77,Ideal,G,VS1,62.4,54.0,5.93,5.89,3.69,3121
5903,1.21,Premium,H,SI2,61.1,60.0,6.91,6.86,4.21,5082
4168,0.56,Ideal,G,VS2,60.6,57.0,5.33,5.36,3.24,1580
8226,0.31,Ideal,H,IF,61.2,56.0,4.36,4.4,2.68,789
9418,0.5,Very Good,H,IF,61.0,60.0,5.08,5.12,3.11,1799
3396,0.83,Premium,F,SI2,61.4,59.0,6.08,6.04,3.72,2840
10557,0.41,Ideal,G,VS2,62.2,57.0,4.71,4.74,2.94,827
14618,1.15,Very Good,H,SI2,63.2,58.0,6.64,6.68,4.21,4767
20033,0.41,Premium,I,VVS1,61.5,59.0,4.81,4.75,2.94,1107
21969,1.07,Premium,I,SI2,59.7,59.0,6.68,6.63,3.97,4206
20797,0.3,Very Good,F,SI2,63.3,55.0,4.33,4.29,2.73,506
691,1.03,Ideal,F,VS1,60.7,56.0,6.6,6.54,3.99,7429
15434,1.0,Very Good,H,SI1,62.3,60.0,6.34,6.38,3.96,4702
19241,0.43,Very Good,I,IF,61.0,56.0,4.9,4.93,3.0,998
19653,2.03,Good,G,SI2,62.7,65.0,8.17,7.92,5.06,13621
20304,1.5,Good,G,VS2,63.7,57.0,7.29,7.25,4.63,10669
14953,0.31,Ideal,F,VS2,62.8,56.0,4.32,4.28,2.7,802
13908,0.34,Premium,I,SI1,60.4,56.0,4.56,4.54,2.75,589
1783,1.18,Premium,E,I1,62.5,58.0,6.75,6.62,4.18,3965
14248,1.5,Very Good,J,VS2,60.5,63.0,7.27,7.32,4.41,7177
21699,0.9,Good,I,VS2,62.4,65.0,6.09,6.12,3.81,3162
8182,0.71,Ideal,E,SI1,62.0,56.0,5.77,5.72,3.56,2329
1248,1.03,Ideal,F,SI2,61.9,56.0,6.47,6.43,3.99,4280
25976,1.11,Very Good,G,VS2,60.8,58.0,6.65,6.7,4.06,6593
5944,0.92,Premium,H,VS2,62.4,60.0,6.24,6.16,3.87,4451
15370,0.51,Good,G,VVS2,63.1,58.0,5.07,5.11,3.21,1875
9258,0.9,Premium,F,VS2,,58.0,6.15,6.22,3.86,4801
8712,0.29,Very Good,G,VVS1,61.5,57.0,4.24,4.27,2.62,607
8957,0.39,Ideal,I,VS2,62.9,57.0,4.68,4.64,2.93,834
26913,0.54,Premium,E,SI2,61.9,58.0,5.24,5.19,3.23,1250
22686,1.3,Premium,G,VS2,62.5,58.0,6.97,6.93,4.36,9120
2471,0.7,Premium,I,SI2,59.5,58.0,5.79,5.73,3.43,1890
5058,0.41,Ideal,E,VS1,60.8,56.0,4.84,4.8,2.93,1154
9742,0.77,Ideal,F,SI2,61.3,56.0,5.89,5.92,3.62,2729
9265,0.32,Ideal,E,VS2,,55.0,4.4,4.42,2.74,702
24793,0.76,Ideal,H,SI1,61.4,55.0,5.82,5.9,3.6,3050
17675,1.01,Premium,G,SI1,62.1,56.0,6.42,6.36,3.97,4805
20214,1.04,Ideal,H,VVS2,62.2,55.0,6.48,6.52,4.04,6619
6457,0.34,Ideal,E,VS2,61.8,57.0,4.48,4.52,2.78,696
14177,0.31,Ideal,F,IF,62.2,56.0,4.34,4.31,2.69,1046
1794,0.59,Very Good,G,VVS2,62.5,57.0,5.32,5.36,3.34,2155
14041,0.43,Premium,D,SI1,62.4,60.0,4.79,4.82,3.0,796
25793,0.71,Ideal,H,VVS2,61.9,56.0,5.72,5.76,3.55,3371
8889,2.0,Very Good,H,SI1,63.2,54.0,7.97,7.88,5.01,13320
12520,0.3,Ideal,D,VS2,62.3,58.0,4.25,4.29,2.66,670
18708,0.34,Premium,G,VS2,61.0,58.0,4.46,4.49,2.73,596
23164,0.71,Very Good,I,VS2,62.8,59.0,5.64,5.67,3.55,2185
15856,0.33,Ideal,H,VVS1,61.7,56.0,4.48,4.46,2.76,965
21813,0.34,Ideal,G,IF,61.6,56.0,4.48,4.51,2.77,1014
19932,0.58,Very Good,I,VVS1,63.0,57.0,5.29,5.34,3.35,1636
22963,1.22,Ideal,H,SI1,62.1,56.0,6.87,6.81,4.25,6388
26513,0.7,Very Good,F,SI1,58.4,63.0,5.77,5.84,3.39,2058
782,1.0,Ideal,G,VS2,62.3,56.0,6.43,6.32,3.97,5887
240,0.41,Ideal,D,VVS2,62.5,57.0,4.75,4.72,2.96,1181
13193,0.55,Ideal,E,VS1,61.7,55.0,5.29,5.27,3.26,2079
24492,0.5,Very Good,D,VS2,63.2,60.0,5.04,5.02,3.18,1632
20547,1.11,Premium,I,SI1,61.9,58.0,6.63,6.61,4.1,3978
8018,1.03,Ideal,E,SI1,62.0,57.0,6.47,6.44,4.0,5330
6156,0.53,Ideal,G,VS1,61.7,55.0,5.18,5.22,3.21,1607
18599,1.02,Ideal,J,VS2,62.0,56.0,6.42,6.45,3.99,4485
312,0.57,Ideal,F,VVS1,62.5,56.0,5.27,5.32,3.31,2682
2938,0.7,Very Good,F,SI1,62.9,59.0,5.62,5.67,3.55,2401
10248,0.4,Premium,E,VS2,61.9,59.0,4.75,4.72,2.93,975
12335,0.32,Ideal,I,VS2,60.3,56.0,4.44,4.45,2.68,449
5850,0.71,Very Good,E,SI1,59.3,55.0,5.83,5.9,3.48,2573
15294,1.01,Very Good,D,SI1,59.7,57.0,6.53,6.56,3.91,5533
22370,0.72,Very Good,H,SI1,61.5,56.0,5.77,5.8,3.56,2277
11534,0.26,Ideal,H,VVS1,61.2,56.0,4.11,4.16,2.53,468
626,1.51,Premium,F,VS2,61.1,59.0,7.37,7.32,4.49,14294
18362,1.02,Premium,H,SI2,60.9,58.0,6.53,6.41,3.94,4113
20954,0.35,Ideal,D,VS2,61.3,56.0,4.56,4.54,2.79,1063
4195,0.52,Very Good,H,VVS1,63.9,59.0,5.08,5.1,3.25,1664
6447,1.5,Premium,G,VS1,61.2,59.0,7.32,7.36,4.49,14105
14328,1.0,Very Good,F,VS2,61.1,60.0,6.36,6.43,3.91,6619
19928,0.32,Ideal,D,VS2,62.2,56.0,4.36,4.39,2.72,758
24711,0.27,Premium,E,VVS2,61.8,59.0,4.18,4.14,2.57,752
19197,0.56,Ideal,E,VVS2,61.5,57.0,5.27,5.34,3.26,2429
15216,0.32,Very Good,H,SI1,62.6,55.0,4.37,4.38,2.74,461
17030,0.38,Ideal,G,SI2,61.7,56.0,4.64,4.67,2.87,587
12157,1.07,Very Good,E,SI2,61.6,56.0,6.54,6.6,4.05,4824
7758,1.34,Ideal,H,VS2,60.8,55.0,7.18,7.12,4.35,7999
26743,0.9,Very Good,G,SI1,61.6,59.0,6.13,6.19,3.8,3597
20197,0.35,Ideal,G,IF,60.2,55.0,4.63,4.64,2.79,979
5071,0.33,Ideal,G,VS2,62.8,54.0,4.42,4.4,2.77,743
11233,1.12,Ideal,G,VS2,62.0,56.0,6.64,6.69,4.13,6652
15218,0.7,Ideal,F,SI1,61.6,56.0,5.73,5.67,3.51,2319
1546,0.41,Very Good,E,VS2,62.5,56.0,4.75,4.79,2.98,960
14525,0.58,Very Good,E,SI2,63.5,60.0,5.24,5.28,3.34,1265
1053,0.38,Premium,E,SI2,61.6,57.0,4.65,4.61,2.85,812
93,0.4,Very Good,D,VVS2,59.4,61.0,4.77,4.82,2.85,977
3227,0.3,Ideal,F,SI1,61.9,56.0,4.3,4.32,2.67,475
11568,0.42,Premium,D,SI2,60.1,58.0,4.83,4.88,2.92,700
